rating,title,text,asin,parent_asin
5.0,"Stunning, Quality Personalized Jewelry. 10 stars!",order hannah christmas gift arrive late holiday go beyond take care order product gorgeous necklace firmly believe 2nd chance decide order ring child name gorgeous shipping communication professional go personalized jewelry disappoint product receive star rating,B074R7BSN2,B074R7BSN2
5.0,Great choice for a choker.,perfect length choker tight look great neckline,B01LY9INMD,B01LY9INMD
5.0,Yasss B,love piece wear everyday everyone still get fool thinking real,B019DWJL1Y,B019DWJL1Y
5.0,Beautiful!,granddaughter love necklace beautiful good quality price reasonable sheer bag pretty packaging great satisfied,B07CZYGF9T,B07CZYGF9T
5.0,Great Cat ID Tag,great small cat tag name number order many tag big cat one perfect extra small cat workmanship good,B096G34R6P,B09GK2JJDZ
5.0,Beautiful lace tat cover!,fit perfectly happy make beautifully,B079HRVL52,B0BYPFQH7V
5.0,Great directions,skeptical put easy anticipate would definitely order,B07MJ2BKT6,B07MJ2BKT6
5.0,Love!,love color size make sensitive ear wear two day one ear little infected put clear nail polish earring back earring bother since,B01943FJPY,B094MSX6ZQ
5.0,Love it,beautiful thank,B015M9QMOQ,B0BN4DZJ3K
5.0,Love,perfect gift,B0735FJMVY,B0735FJMVY
5.0,Love it!,love print well make adorable boot people get print stick seal envelope come luckily could see may happen though guess luck draw sure get one rip due packaging amazon would kind help,B01MYT1C6H,B01MYT1C6H
5.0,Absolutely fabulous!,new home laundry room large enough full size washer dryer turn mean none pedestal market would work optima brand reach production get measurement photo area ensure would fit stay touch step process take long get build take long lovely husband wife team work deliver complete touch paint full size laundry basket truly fit underneath happy say say enough nice thing product company,B08WK3Z9Y6,B08WK3Z9Y6
5.0,sophisticated,really love come hard part decide color probably go different color since mailbox rather odd color really sure look great company great reply question delivery super fast,B01LYC1YAZ,B01LYC1YAZ
5.0,Beautifully done. And prompt,look perfect earring accompany hawaiian dress upcoming wedding sapphire blue filigree silver wrap absolutely stunning perfect wedding attire thank,B078QWBNRF,B0BZRM9JGS
5.0,Easy to install and beautiful,decal come well expect easy install instruction put lot decal one high quality make easy install disappoint order large size since big nonstandard mail box remember light dark dark light make difference dark brown mailbox order white decal neighbor silver mailbox order white well mine easy see hard read,B01LZMZE32,B01LZMZE32
5.0,Love it! Just as advertised,want thumb ring buy impressed packaging include two cut mini poppy flower mini zip keychain bag polish cloth ring look advertise perfect thumb love,B07DFL6DQ5,B07DFL6DQ5
5.0,Great quality,great quality arrive quickly,B08XJLQST2,B08XJLQST2
5.0,Great purchase,love ring inexpensive seem make quality material wear everyday several week still look new purchase silver one,B015YI5I40,B015YI5I40
5.0,Love it,braclet come expect look great buy one friend design true picture wear time far braclet hold,B01I2E4ZDS,B01I2E4ZDS
5.0,Beautiful and Received them Fast!,high quality craft arrive way expect,B01FSXCHUY,B01FSXCHUY
5.0,personalized art work,love easy apply husband love well turn office gym need artwork motivation,B07MJ2BKT6,B07MJ2BKT6
5.0,"Absolutely beautiful, unique piece of art!",piece absolutely beautiful well make unique extremely impressed craftsmanship picture justice perfect would change thing,B07P7MDJ7H,B07P7MDJ7H
5.0,I keep it all year long,beautiful love visitor think make,B016FOYO6U,B09YMT34GH
5.0,Looks just like it does online,videoid576dd8048b5a706992ee99e70c1692a3 name craftsmanship size choose perfect daughter room spray paint gold match color scheme room look good would definitely recommend,B07PGQV9TH,B07PGQV9TH
5.0,Good item to keep organized.,use product calendar notebook expect,B06XY4VDXR,B08NCDW18Q
5.0,Love this,absolutely love bracelet big jewelry person wear every day definitely love,B07QB1M1M4,B07QB1M1M4
5.0,Simply adorable,adorable well paint definitely order many dragon,B016DA25DA,B016DA25DA
5.0,If You Want a Rustic Rusty Looking Letters and Numbers,letter great outdoors need post emergency house number outdoors house size color great,B01M0YF88S,B01M0YF88S
5.0,Great surprise for my wife,great product wife happy engraving seller go beyond get anniversary,B01DGTPVZA,B01DGTPVZA
5.0,Simply perfect. Great size. Quality product.,exactly look perfect size great quality use day work hour even know total belt saver,B07MT5NF75,B07MT5NF75
5.0,"""Woah... is that a bullet?""",every single time someone new see get cool,B01ASDYQQC,B01ASDYQQC
5.0,Perfect for Moon Lovers!,sister moon worshiper follower get birthday absolutely love moon actually glow night charge sun flashlight natural lighting unique gift sure moon lover love,B07CZYGF9T,B07CZYGF9T
5.0,GREAT POLISH,truly good polish use buy color first one try barely wait try color gorgeous chip stay long easy remove spite lot glitter small company could teach big one thing two,B07CYYX3P7,B07CYYX3P7
5.0,Beautiful Star Print - Excellent Service!,many review product seller first star map beautiful amazing gift remember special event thing impressed customer service dedication bit long seller provide two print could choose well layout extra step hand write note excellent way around,B07RC9FWLN,B07RC9FWLN
5.0,This was perfect,sign perfect ship rather fast,B09ZT9RRZW,B09ZT9RRZW
5.0,Perfect fit,thick nose work perfectly ring leave nose sore sleep rub wrong way love,B084YTW4YD,B08WRDPKS8
5.0,"Fun, classy, better than I even expected",love card buy think go visit people right send note card perfect use keep touch friend help share smile definitely check design sure reorder run low,B088JTBDDZ,B095WF33F8
5.0,Beautiful wall art,perfect daughter go love come exactly describe,B076MDS7MR,B076MDS7MR
5.0,Five Stars,anniversary gift look gorgeous come package well would damage,B01DB9BFAK,B01DB9BFAK
5.0,Hippie style,pretty get brown paisley brown floral like one wear good quality would recommend lookin,B0716J5ZSX,B0716J5ZSX
5.0,Perfect gift!,happy product wait give husband anniversary halloween,B07RC9FWLN,B07RC9FWLN
5.0,These are the bestest shower bombs!!!!,love bomb go gift family friend also send cold bomb someone sick great value wonderful,B09273164F,B09273164F
5.0,Lovely Fall wreath,second wreath buy seller beautiful wellmade one fallthanksgive lovely orange burgundy brown color fit perfectly mom door assisted living facility,B01FUSQTEW,B09HJW513M
5.0,Customer service is on point!,receive order open look great thing x break apart get amazon bot chat feature take message seller write say great come break write back hour later never get notification know write back 6th go back bot feature chat seller request picture send 7th seller state would send replacement name soon possible day later get replacement wonderful customer service would totally purchase seller communication even quality product thank,B07R3DSCY1,B07R3DSCY1
5.0,Awesome...,pleased nurse hair clip time buy traditional hair clip break hair easy use comfortable secure hair even bad day,B0716J5ZSX,B0716J5ZSX
5.0,Beautiful and wifey loved it for our 6th year anniversary gift!,purchase 6th year anniversary gift wifey absolutely love rough polished finish represent marriage perfectly recommend seller write bend package bend likely cause shipping company handle aside perfect exactly want thank,B07P7MDJ7H,B07P7MDJ7H
5.0,Nice gift,granddaughter give aunt mother day although dainty perfectly lovely adult,B07H5DWSKL,B07H5DWSKL
5.0,So cute,cute really like quality nice,B08ML5DBT4,B08ML5DBT4
5.0,Nice quality,wife love,B07CR56W8Y,B0C574VVJY
5.0,Much nicer than expected,expect tiny opal read review surprised find nice medium size perfect earring pretty well buy gift wife,B07CR4F9T7,B07CR4F9T7
5.0,arrive perfect,truly beautiful,B0B6TVYH74,B0BCDSFS59
5.0,Perfect!,move order another one expectation exceed small size still easy read max character highly recommend,B096G34R6P,B09GK2JJDZ
5.0,EXTRAORDINARY HANDMADE BOWS,bow beautiful come box worthy storage wait put new garland next christmas,B07YXGWG64,B07YXGWG64
5.0,It is perfect for my 1 year old little girl,receive bracelet much soon estimate delivery date perfect year old little girl absolutely beautiful extremely satisfied customer,B01N5SVHUU,B01N5SVHUU
5.0,Great gift!,love seven year anniversary present husband year metal copper perfect,B07GZXYVP5,B07GZXYVP5
5.0,So beautiful! Great craftsmanship and quality!,beautiful piece great quality inscription wonderfully first get one gift friend order one next plan get one sister get rose gold one love,B071G9CFVH,B071G9CFVH
5.0,Quality,nicely make excellent quality thick material protect laptop well,B01FGLZKIY,B01FGLZKIY
5.0,"Great case, I feel it needs a bit more protection",nice leather thing would recommend make thick edge leather stick protect iphone x well fall time notice little bump side great overall,B0777CWJ2N,B0777CWJ2N
5.0,Good Product,really beautiful great product low price,B07H5T2QH6,B07H5T2QH6
5.0,Great Quality and Price,love print great quality amazing price find similar site cost much happy nursery,B07BSJG8F5,B07BSJG8F5
5.0,Wonderful Earrings,look something wear time would get snag brush hair still look tremendously chic modern easy put design simple yet imaginative know orient curve around earlobe get katywompus throughout day stay place order gold color great shade gold earring come fast wellmade eye item jeweler,B07DCWT58M,B09MD1YGTX
5.0,Great idea for a bookmark,nicely package buy stocking stuffer daughter,B01KFVT9AA,B0BL7ZVKLK
5.0,Cute but look at the size before buying!,cute product get job delicate nice material allergic anything cheap one amazing look size buy,B08FHS3537,B098F7TT5S
5.0,So Very Expressive,item appear much well person online online quite nice find style art expressive stark background love easily see gift friend,B07QGZJKSS,B07QGZJKSS
5.0,"Functional, as well as decorative",make perfect tortilla work art,B0769D3SGS,B0769D3SGS
5.0,Unique product,gift husband use everyday quality great,B018OITCBW,B018OITCBW
5.0,You will love these,get print fantastic wait frame hang newly redone kitchen quality great look like pay lot shipping quick package well come lovely little note thank definitely buy dream big,B077J2BF57,B077J2BF57
5.0,Love this,give house extra something special really love,B07VRQNF9J,B0BHTPFH93
5.0,Fun item!,buy mom wizard oz fan along bookworm love,B018D3WW6A,B0BL7ZVKLK
5.0,LOVE IT!1,use product daughter loc love smell,B07GX1JKNB,B09CV94TS7
5.0,Just like the picture but note solid black on back side,like picture note solid black back side happy purchase,B07NK5QKCK,B0C6Y7RV2C
5.0,The packaging was “right on the money.”,perfect note inside packaging unexpected surprise fit perfect washer dryer,B07BLK2C3N,B07BLK2C3N
5.0,Canning sticker,great keep canning item separate item date,B07FFBSJWQ,B07FFBSJWQ
5.0,GET IT,never really write review product great buy gift someone beautiful order,B015SH19GI,B015SH19GI
5.0,This stationery is really beautiful,service unbelievably fast result beautiful purchase different packet friend additional family member love gift,B07VB4T42L,B07VB4T42L
5.0,Great product.,gift husband birthday exactly want,B072HLCMP4,B072HLCMP4
5.0,"Better than a ""cane""",make much easy husband begin use cane without stigma,B06X9GVXH2,B06X9GVXH2
5.0,Pleased,gift pleased,B08N1LJ326,B08N1LJ326
5.0,This craft has a soul,sublime really appreciate job well one beautiful packaging full detail joy open make smile craft soul congratulation creator,B094DC2LMF,B094DC2LMF
5.0,I LOVE MY NEW NECKLACE,omg excited right first necklace come soon expect stop check mail leave work excited rip open package drive community necklace exactly want bar solid cheap engraving perfect cut font could wait stop light put get work get least compliment last hour post picture except wear right purchase gift get box chain april charm love love love,B074XGL7BS,B074XGL7BS
5.0,Obsessed! Good quality and good teaching tool,look name puzzle daughter trouble remembering letter go order name perfect tool help teach price right intend buy niece well complaint inside letter actually connect letter make sense slot shallow big deal really affect much,B01FKQKGY8,B01FKQKGY8
5.0,Great,exactly expect,B075FJB3LG,B075FJB3LG
5.0,Cute and awesome,awesome sock gift purchase ravenclaw hufflepuff bookmark use often since,B01KFVXTSI,B0BL7ZVKLK
5.0,Better than i expected!,amazing product well definitely buy,B01CLQTHMW,B01CLQTHMW
5.0,Love it,break first day get luckily able fix since extremely beautiful always wrist beauitful petite love,B019TQUGM2,B019TQUGM2
5.0,Awesome delivery,sticker arrive perfect condition thank,B07FFBSJWQ,B07FFBSJWQ
5.0,Perfect!!,good gift daughter law recently graduate college perfect perfect,B01FIRFSMO,B01FIRFSMO
5.0,Love these and they look great!!,purchase handle get well hold onto car put jeep add sass style perfect personality love get custom make today,B071G6YSHD,B09FFP27KM
5.0,In love!,waooooo earring absolute gorgeous light weight super comfy,B07C1YV87M,B0C57BRWBY
5.0,Absolutely fabulous!,seller amazing exactly describe even upgrade shipping see anniversary date day away superb way around ty much,B07RC9FWLN,B07RC9FWLN
